-108.063806414	158.431588106	-0.686570703355	-2.94992532872e-05	4.24256359111e-05	0.000603275373578
82.2220619823	174.141675395	-0.90079327047	2.18752647925e-05	4.66899327876e-05	0.000603142718319
76.4649891542	175.557409385	-0.609172498432	2.03172639885e-05	4.70617887913e-05	0.000603208667599
80.3939154559	169.198813801	0.488598169149	2.13805251406e-05	4.53320535598e-05	0.000603417982347
75.4148513000	170.902145303	0.625435905561	2.00331342057e-05	4.57839923911e-05	0.000603450054768
71.1888587839	122.990568578	10.8786530599	1.8830787667e-05	3.26501831296e-05	0.000605008157436
-69.0697891650	177.164815267	-0.254243370865	-1.89501333807e-05	4.74507323815e-05	0.00060336838942
-14.5924155600	189.681971162	-0.278060955856	-4.2525043682e-06	5.08149496454e-05	0.000603392603807
173.460864119	-31.8977027759	3.26600786144	4.66426608909e-05	-8.86882662599e-06	0.000603948778007
0.324347105277	186.012762725	0.830308388259	-2.31256905181e-07	4.98039589729e-05	0.000603590451647
13.2772619903	191.085033802	-0.624837901453	3.25724045069e-06	5.12075312145e-05	0.000603313266765
8.93303112632	190.991702605	-0.532738306129	2.08653500522e-06	5.11792641191e-05	0.000603334920015
13.3995462115	187.214750711	0.392853598521	3.29171166413e-06	5.0141265092e-05	0.00060350052081
9.38160571010	186.807042322	0.562791972766	2.20896254177e-06	5.00264322909e-05	0.000603535328992
29.4220269854	189.113438959	-0.582862579009	7.61073397371e-06	5.06808682985e-05	0.000603297899943
23.8013617582	191.017307880	-0.87872679984	6.09389871897e-06	5.11982434546e-05	0.000603251217399
27.7589597189	184.575589633	0.66460574442	7.16461090633e-06	4.9429727369e-05	0.000603532185778
22.6094618106	185.795230818	0.530637099705	5.77509445066e-06	4.97588807775e-05	0.000603514374234
91.7979438235	172.995693963	-1.78390336621	2.44676430157e-05	4.64034601464e-05	0.000602951156907
-67.0549874131	-117.170445556	12.2538282735	-1.82380699698e-05	-3.16095174639e-05	0.000605409615673
-70.0737207375	-114.436780341	12.4069125535	-1.90504179045e-05	-3.08744965878e-05	0.000605423818342
45.9085255283	180.496032590	0.770699219519	1.20600025184e-05	4.83411677124e-05	0.000603529741056
4.96998324067	186.378092010	0.718392362973	1.02030946891e-06	4.99061170558e-05	0.000603567168582
12.2044149267	114.815940848	15.6729128137	2.93630250781e-06	3.01182390103e-05	0.000605321256444
59.3506367819	181.429393752	-0.450145405735	1.5688376152e-05	4.86276767333e-05	0.000603271415457
108.999252396	79.8778583173	12.2286679004	2.90050411422e-05	2.10985363083e-05	0.000605177541729
