166.198509276	38.1268242061	4.68168950660	4.39079049102e-05	8.96243182069e-06	0.00339320581406
53.5400770799	147.541010932	7.77928223060	1.26603126773e-05	3.73557959392e-05	0.00339239998721
-89.5210759689	102.488748536	12.0494170136	-2.52723930316e-05	2.47921616392e-05	0.00339089031331
-102.389974459	-116.691468140	8.15211028682	-2.86923532258e-05	-3.26670087816e-05	0.00339401396923
-46.7237193277	115.328339165	14.1689946096	-1.37140159495e-05	2.75174479611e-05	0.00338918180205
-142.394560552	-116.558595308	1.34519002263	-3.99917262257e-05	-3.34201431542e-05	0.00339555344544
40.9326717443	118.892014021	13.9404783699	9.04132775759e-06	2.85842761514e-05	0.00338908657432
117.478639971	59.5144395628	12.8699407759	2.97213355225e-05	1.40896245284e-05	0.00339028425515
-144.483807899	-115.885573640	1.03645248815	-4.05866339861e-05	-3.32689924107e-05	0.00339558650739
2.42238958743	-190.511438167	-0.353520810115	-4.03073784128e-07	-5.27992706338e-05	0.00339655717835
-112.088342865	107.594325446	8.12438519968	-3.1716626836e-05	2.67142204393e-05	0.00339275063016
-44.2380850273	193.809623373	-2.59537859296	-1.36842745633e-05	5.05656898895e-05	0.00339452596381
179.495789208	-22.2359653590	2.14589915037	4.78246292914e-05	-7.36315996619e-06	0.00339380046353
12.1170591871	-189.880283430	-0.284441287355	2.20010610974e-06	-5.2604416851e-05	0.00339650828391
55.5176213966	-99.2214135165	15.9556764431	1.31826600409e-05	-2.62240901066e-05	0.0033885545563
10.6140253131	-83.6080086333	20.0283422352	1.09919051283e-06	-1.96131495613e-05	0.0033827542793
-100.700466942	104.914219292	10.2132508907	-2.84544694296e-05	2.57341616816e-05	0.00339187146164
58.5256062204	-153.390022277	6.16156569147	1.45941412484e-05	-4.21567456215e-05	0.00339473830536
-106.386467792	-119.884090806	7.04293640075	-2.98420145555e-05	-3.36676675943e-05	0.00339443609118
130.833464215	27.9679340101	12.4812995391	3.35243239533e-05	5.96357540417e-06	0.00339056062512
78.8080309361	-82.9052522933	15.8460146248	1.91938179341e-05	-2.21151076403e-05	0.00338846072555
166.690480494	41.2999035854	4.39177542003	4.40446310677e-05	9.82480287348e-06	0.00339323771186
-141.682378188	7.48650044153	10.9237521223	-3.95414863306e-05	1.62537574511e-07	0.003392100567
-81.7068160346	124.545282185	9.48730117706	-2.34457529587e-05	3.09123424813e-05	0.00339201791212
